# Depth 	 x_min 	 x_max 	 y_min 	 y_max 	 node value
3	-20.00000	-10.00000	20.00000	30.00000	12.000	
4	-10.00000	-5.00000	25.00000	30.00000	12.000	
4	-5.00000	0.00000	25.00000	30.00000	12.000	
4	-10.00000	-5.00000	20.00000	25.00000	12.000	
5	-5.00000	-2.50000	22.50000	25.00000	12.000	
5	-2.50000	0.00000	22.50000	25.00000	12.000	
5	-5.00000	-2.50000	20.00000	22.50000	12.000	
5	-2.50000	0.00000	20.00000	22.50000	12.000	
3	-20.00000	-10.00000	10.00000	20.00000	12.000	
5	-10.00000	-7.50000	17.50000	20.00000	12.000	
5	-7.50000	-5.00000	17.50000	20.00000	12.000	
5	-10.00000	-7.50000	15.00000	17.50000	12.000	
5	-7.50000	-5.00000	15.00000	17.50000	12.000	
7	-5.00000	-4.37500	19.37500	20.00000	12.000	
7	-4.37500	-3.75000	19.37500	20.00000	12.000	
7	-5.00000	-4.37500	18.75000	19.37500	12.000	
7	-4.37500	-3.75000	18.75000	19.37500	12.000	
7	-3.75000	-3.12500	19.37500	20.00000	12.000	
7	-3.12500	-2.50000	19.37500	20.00000	11.570	
7	-3.75000	-3.12500	18.75000	19.37500	12.000	
7	-3.12500	-2.50000	18.75000	19.37500	10.522	
6	-5.00000	-3.75000	17.50000	18.75000	12.000	
7	-3.75000	-3.12500	18.12500	18.75000	12.000	
7	-3.12500	-2.50000	18.12500	18.75000	10.340	
7	-3.75000	-3.12500	17.50000	18.12500	12.000	
7	-3.12500	-2.50000	17.50000	18.12500	9.767	
7	-2.50000	-1.87500	19.37500	20.00000	11.985	
7	-1.87500	-1.25000	19.37500	20.00000	12.000	
7	-2.50000	-1.87500	18.75000	19.37500	11.602	
7	-1.87500	-1.25000	18.75000	19.37500	12.000	
7	-1.25000	-0.62500	19.37500	20.00000	12.000	
7	-0.62500	0.00000	19.37500	20.00000	12.000	
7	-1.25000	-0.62500	18.75000	19.37500	12.000	
7	-0.62500	0.00000	18.75000	19.37500	12.000	
7	-2.50000	-1.87500	18.12500	18.75000	10.465	
7	-1.87500	-1.25000	18.12500	18.75000	12.000	
7	-2.50000	-1.87500	17.50000	18.12500	8.830	
7	-1.87500	-1.25000	17.50000	18.12500	12.000	
6	-1.25000	0.00000	17.50000	18.75000	12.000	
6	-5.00000	-3.75000	16.25000	17.50000	12.000	
7	-3.75000	-3.12500	16.87500	17.50000	12.000	
7	-3.12500	-2.50000	16.87500	17.50000	9.960	
7	-3.75000	-3.12500	16.25000	16.87500	12.000	
7	-3.12500	-2.50000	16.25000	16.87500	10.641	
6	-5.00000	-3.75000	15.00000	16.25000	12.000	
7	-3.75000	-3.12500	15.62500	16.25000	12.000	
7	-3.12500	-2.50000	15.62500	16.25000	10.814	
7	-3.75000	-3.12500	15.00000	15.62500	12.000	
7	-3.12500	-2.50000	15.00000	15.62500	11.495	
7	-2.50000	-1.87500	16.87500	17.50000	6.966	
7	-1.87500	-1.25000	16.87500	17.50000	11.968	
7	-2.50000	-1.87500	16.25000	16.87500	5.111	
7	-1.87500	-1.25000	16.25000	16.87500	11.576	
7	-1.25000	-0.62500	16.87500	17.50000	12.000	
7	-0.62500	0.00000	16.87500	17.50000	12.000	
7	-1.25000	-0.62500	16.25000	16.87500	12.000	
7	-0.62500	0.00000	16.25000	16.87500	12.000	
7	-2.50000	-1.87500	15.62500	16.25000	4.083	
7	-1.87500	-1.25000	15.62500	16.25000	11.034	
7	-2.50000	-1.87500	15.00000	15.62500	3.858	
7	-1.87500	-1.25000	15.00000	15.62500	9.313	
7	-1.25000	-0.62500	15.62500	16.25000	12.000	
7	-0.62500	0.00000	15.62500	16.25000	12.000	
7	-1.25000	-0.62500	15.00000	15.62500	12.000	
7	-0.62500	0.00000	15.00000	15.62500	12.000	
5	-10.00000	-7.50000	12.50000	15.00000	12.000	
5	-7.50000	-5.00000	12.50000	15.00000	12.000	
5	-10.00000	-7.50000	10.00000	12.50000	12.000	
5	-7.50000	-5.00000	10.00000	12.50000	12.000	
6	-5.00000	-3.75000	13.75000	15.00000	12.000	
